0.68, -0.05, 0.02, 141.93, 80.73, 106.06
0.59, -0.2, 0.11, 79.54, 106.03, 107.12
0.46, -0.39, 0.09, 90.11, 103.59, 81.73
0.62, -0.31, 0.14, 125.79, 67.83, 59.56
0.84, -0.14, 0.07, 133.93, 83.98, 50.71
0.73, -0.13, 0.08, 98.21, 127.12, 39.76
0.75, -0.16, 0.15, 97.55, 157.07, 29.53
0.74, -0.15, 0.39, 76.65, 181.38, 16.82
0.68, -0.39, 0.46, 70.08, 187.16, 3.67
0.66, -0.43, 0.37, 128.59, 167.79, -28.69
0.85, -0.18, 0.38, 146.11, 180.08, -51.57
0.76, -0.11, 0.6, 84.64, 210.44, -68.46
0.64, -0.2, 0.77, 61.2, 216.0, -78.47
0.56, -0.18, 0.87, 51.49, 191.09, -94.81
0.56, -0.02, 0.91, 47.73, 162.98, -104.45
0.68, 0.13, 1.02, 6.74, 154.61, -101.44
0.63, -0.1, 1.11, -41.56, 152.32, -94.78
0.54, -0.33, 1.17, -41.96, 122.67, -113.21
0.65, -0.13, 1.24, -26.97, 80.24, -147.97
0.61, 0.03, 1.34, -64.14, 74.91, -162.61
0.49, -0.11, 1.33, -92.99, 55.11, -166.65
0.43, -0.11, 1.29, -69.59, 18.94, -180.27
0.41, 0.1, 1.32, -64.14, -0.12, -203.01
0.56, 0.3, 1.34, -65.03, -2.53, -212.36
0.46, 0.29, 1.44, -123.0, -5.02, -200.14
0.36, 0.25, 1.48, -106.64, -21.97, -196.3
0.46, 0.42, 1.53, -87.43, -43.55, -198.51
0.54, 0.51, 1.52, -99.58, -60.49, -193.26
0.58, 0.66, 1.7, -105.62, -52.81, -188.45
0.5, 0.5, 1.64, -90.47, -76.07, -178.36
0.48, 0.57, 1.66, -78.38, -110.38, -171.69
0.59, 0.7, 1.69, -58.6, -130.0, -177.6
0.61, 0.76, 1.7, -64.5, -137.66, -177.97
0.4, 0.74, 1.66, -45.97, -155.92, -186.08
0.33, 0.98, 1.33, 50.22, -188.51, -177.9
0.38, 1.21, 1.19, 64.49, -191.55, -147.51
0.33, 1.07, 1.12, 20.48, -181.91, -90.2
0.28, 0.91, 0.97, 54.7, -186.35, -76.59
0.32, 0.96, 0.8, 95.7, -184.24, -81.38
0.33, 1.09, 0.73, 114.49, -161.92, -76.04
0.27, 1.11, 0.63, 126.72, -143.66, -57.17
0.21, 1.19, 0.57, 150.7, -130.46, -32.03
0.23, 1.19, 0.48, 138.45, -115.11, -1.21
0.3, 1.09, 0.38, 141.83, -98.72, 24.57
0.25, 0.99, 0.33, 149.6, -79.51, 38.51
0.25, 0.93, 0.26, 163.89, -66.06, 46.94
0.31, 0.91, 0.2, 168.85, -49.65, 58.79
0.32, 0.83, 0.17, 160.8, -29.98, 68.05
0.3, 0.67, 0.09, 178.52, -1.95, 70.62
0.34, 0.66, 0.04, 196.08, 5.99, 79.13
