0.72,0.17,0.32,-80.18,-18.57,249.99
0.87,0.15,0.33,-11.46,-27.84,249.99
0.85,0.21,0.38,-17.27,-15.23,249.99
0.83,-0.12,0.38,-76.59,-5.24,229.04
0.91,-0.42,0.33,-47.09,-2.56,167.72
0.94,-0.41,0.43,-3.9,6.22,101.29
1.01,-0.32,0.39,16.76,26.47,46.85
0.94,-0.15,0.46,22.38,41.56,9.25
0.87,0.06,0.58,15.4,24.35,-2.46
0.9,-0.04,0.56,-26.71,-9.78,-13.72
0.92,-0.3,0.4,-28.08,-14.22,-49.56
0.84,-0.44,0.46,23.68,-12.89,-104.23
0.77,-0.61,0.32,34.97,-14.6,-200.91
0.62,-0.56,0.35,137.14,21.43,-250
0.79,0.79,0.68,249.99,-24.73,-250
0.94,1.15,0.09,-16.62,-88.71,-201.19
0.76,0.26,0.26,-108.7,-33.04,-150.03
0.65,0.57,0.15,87.63,8.06,-174.63
0.79,0.65,0.05,14.83,-15.09,-153.59
0.63,0.85,0.34,32.78,24.6,-118.23
0.69,0.93,0.3,-20.59,-15.94,-65.27
0.75,0.64,0.23,-40.02,-26.99,-51.79
0.71,0.6,0.22,13.65,22.5,-63.09
0.71,0.95,0.39,27.4,37.92,-54.34
0.69,0.98,0.42,-4.62,1.73,-31.14
0.73,0.9,0.34,-1.83,-3.12,-8.72
0.71,0.89,0.28,3.36,5.19,5.9
0.69,1,0.25,28.12,12.4,24.46
0.89,1.19,0.22,29.65,3.17,90.97
0.65,1.22,0.31,-92.31,40.31,185.14
0.58,0.83,0.38,-155.62,1.64,222.5
0.72,0.4,0.21,-150.79,-19.13,243.68
0.82,0.18,0.3,-54.76,-5.95,236.12
0.88,0.21,0.36,-30.18,4.38,232.09
0.82,0.15,0.43,-40.46,33.35,206.72
0.88,-0.14,0.37,-78.14,24.33,168.08
0.86,-0.23,0.42,-5,40.62,126.46
0.91,-0.08,0.53,8.67,27.18,95.63
0.88,-0.07,0.53,-2.9,22.47,70.36
0.84,-0.11,0.56,-7.13,9.68,43.69
0.91,-0.14,0.53,-2.92,-1.78,16.97
0.89,-0.29,0.5,-4.39,-9.46,-25.53
0.87,-0.17,0.58,38.54,-13.64,-63.64
0.82,-0.33,0.58,-0.63,-34.26,-130.39
0.64,-0.54,0.54,51.1,-21.1,-238.53
0.77,-0.65,1.18,118.84,-92.75,-250
0.92,0.45,-0.43,249.99,30.84,-250
0.33,1.68,0.2,75.47,20.14,-227.36
0.92,0.83,-0.11,-111.83,-125,-118.35
0.66,0.37,-0.05,-10.6,16.27,-131.47
0.74,0.61,0.16,17.13,50.72,-151.08
0.59,0.95,0.26,-8.55,33.04,-106.04
0.65,0.87,0.45,-5.36,14.39,-40.66
0.67,0.82,0.32,-6.44,-3.44,-17.1
0.69,0.69,0.31,6.71,4.02,-12.77
0.62,0.89,0.42,15.39,18.74,-4.72
0.68,0.84,0.38,-10.12,11.45,11.18
0.78,0.87,0.28,5.71,15.11,35.82
0.85,1.03,0.19,69.17,43.16,87.8
0.64,1.32,0.56,21.56,49.61,166.21
0.66,1,0.47,-223.21,-16.63,237.46
0.64,0.39,0.17,-212.3,-13.28,242.39
0.77,0.08,0.28,-106.09,15.36,228.69
0.78,0.17,0.46,0.64,8.71,227.46
0.85,0.25,0.57,-32.84,10.57,219.02
0.74,0.04,0.56,-74.39,3.14,184.68
0.88,-0.31,0.5,-74.75,-14,142.42
0.86,-0.36,0.5,-0.72,-5.08,98.99
0.91,-0.12,0.56,14.07,-13.59,67.66
0.86,-0.13,0.58,-14.79,-17.75,45.82
0.98,-0.13,0.49,-10.83,-32.27,34.26
0.9,-0.08,0.49,-10.42,-17.32,19.08
0.97,-0.18,0.41,-11.98,-14.18,3.97
0.92,-0.4,0.33,3.81,12.05,-33.41
0.84,-0.52,0.38,44.58,11.36,-92.41
0.52,-0.52,0.47,97.75,34.55,-190.69
0.81,-0.5,0.57,128.13,-124.6,-250
0.98,-0.12,-0.01,80.65,11.31,-250
0.65,1.15,0.84,249.99,141.48,-250
0.53,1.32,0.63,-41.11,-118.01,-208.27
0.86,0.43,0.11,19.24,-64.76,-111.98
0.59,0.77,0.17,62.29,-54.64,-110.58
0.77,0.54,0.15,7.15,10.65,-117.78
0.7,0.9,0.31,40.74,42.4,-110.54
0.66,0.87,0.34,22.26,7.16,-73.99
0.59,1.15,0.67,23.73,18.03,-11.52
0.72,0.67,0.32,-38.34,-42.5,4.56
0.75,0.6,0.23,38.93,9.65,-14.75
0.7,1.03,0.35,33.03,16.2,-1.77
0.78,1.02,0.15,40.76,15.05,52.99
0.71,1.29,0.35,69.79,49.95,127.99
0.51,1.41,0.65,-122.77,39.51,205.89
0.64,0.82,0.28,-236.76,-24.02,248.82
0.66,0.26,0.25,-208.66,-27.46,249.99
0.82,0.06,0.31,-56.22,-18.98,243.61
0.88,0.15,0.45,-17.79,-6.74,226.54
0.81,0.02,0.48,-65.34,5.67,189.97
0.83,-0.21,0.47,-47.32,-17.41,144.64
0.94,-0.27,0.41,-5.5,-13.35,106.56
0.91,-0.17,0.5,-2.11,-7.07,68.71
0.97,-0.16,0.44,5.11,0.76,44.78
0.85,-0.09,0.53,-0.21,-4.81,32.26
0.91,-0.09,0.5,-4.38,-18.91,17.8
0.91,-0.16,0.44,-0.33,-22.39,-9.03
0.94,-0.26,0.38,1.59,-24.2,-38.12
0.83,-0.45,0.41,17.59,-5.59,-109.29
0.82,-0.4,0.39,72.62,-4.66,-186.49
0.66,-0.36,0.5,110.43,-17.62,-250
0.77,-0.3,0.17,175.82,-56.06,-250
0.78,1.01,0.27,246.68,-1.01,-250
0.82,1.1,0.27,-0.92,-97.43,-195.5
0.63,0.85,0.09,12.26,-46.71,-150.69
0.78,0.87,0.06,-17.78,-50.57,-112.61
0.67,0.7,0.08,-18.19,-8.06,-84.44
0.63,0.68,0.15,3.48,8.16,-84.58
0.82,0.92,0.22,39.6,8.45,-75.56
0.63,1.11,0.3,-11.34,-2.69,-25.86
0.68,0.79,0.27,-15.15,10.25,-0.21
0.74,0.7,0.15,-9.64,2.21,-3.26
