0.69, 1.44, 0.54, 5.67, 197.36, -71.88
0.68, 1.84, 0.6, 57.21, 217.29, -61.29
0.61, 2.04, 0.73, 36.03, 225.85, -11.86
0.79, 2.13, 0.86, 39.24, 234.77, 55.59
0.67, 1.86, 1.13, 16.07, 237.8, 126.99
0.73, 1.54, 1.27, 54.47, 213.94, 168.46
0.86, 1.42, 1.35, 85.47, 198.3, 201.48
0.91, 1.35, 1.59, 65.67, 176.73, 249.99
0.86, 1.0, 1.8, 16.24, 114.94, 249.99
1.08, 0.25, 1.74, 11.78, 4.88, 249.99
1.24, -0.0, 1.63, 37.1, -36.29, 249.99
1.23, -0.1, 1.5, 54.24, -68.86, 197.87
1.16, 0.02, 1.37, 60.24, -85.49, 158.89
1.04, 0.18, 1.36, 54.28, -96.15, 138.29
0.87, 0.16, 1.3, 49.96, -112.1, 125.38
0.83, 0.17, 1.16, 52.69, -128.51, 116.98
0.78, 0.14, 1.03, 33.08, -130.5, 108.89
0.73, 0.07, 0.94, 26.32, -128.63, 95.02
0.72, 0.12, 0.91, 19.92, -132.62, 87.68
0.69, 0.11, 0.85, -6.98, -141.46, 88.93
0.7, 0.09, 0.83, -34.57, -147.6, 87.97
0.64, -0.0, 0.8, -57.53, -154.21, 81.63
0.6, -0.09, 0.74, -71.06, -165.66, 65.83
0.59, -0.18, 0.62, -81.76, -173.85, 45.63
0.52, -0.25, 0.54, -79.35, -173.97, 17.68
0.46, -0.3, 0.4, -72.74, -170.69, -14.79
0.4, -0.31, 0.24, -61.16, -161.99, -53.77
0.34, -0.28, 0.11, -40.26, -146.48, -94.51
0.33, -0.14, 0.07, -22.35, -124.86, -125.78
0.28, 0.02, 0.11, -28.36, -105.26, -137.86
0.18, 0.12, 0.14, -46.82, -103.56, -140.94
0.16, 0.21, 0.1, -63.39, -112.56, -133.25
0.26, 0.36, -0.06, -79.44, -111.36, -108.37
0.25, 0.37, -0.13, -117.46, -93.53, -94.99
0.22, 0.37, -0.16, -118.54, -78.2, -93.29
0.23, 0.41, -0.22, -130.29, -58.67, -91.76
0.17, 0.47, -0.24, -134.47, -40.39, -94.07
0.15, 0.64, -0.31, -143.88, -8.76, -93.83
0.11, 0.72, -0.32, -144.32, 25.15, -92.25
0.05, 0.8, -0.29, -144.07, 59.32, -86.52
0.02, 0.93, -0.18, -144.24, 83.5, -74.39
0.03, 0.98, -0.09, -166.34, 99.53, -55.82
0.04, 0.88, -0.05, -170.32, 118.21, -46.64
0.11, 0.89, 0.02, -161.33, 139.98, -46.34
0.09, 0.9, 0.11, -145.53, 162.21, -50.42
0.07, 1.05, 0.21, -125.14, 178.12, -52.05
0.1, 1.2, 0.33, -103.84, 189.56, -42.95
0.14, 1.37, 0.47, -97.0, 200.23, -24.57
0.14, 1.4, 0.55, -79.38, 209.35, -10.35
0.28, 1.52, 0.61, -45.17, 219.57, 5.25
0.41, 1.7, 0.71, -21.31, 231.64, 30.2
0.51, 1.74, 0.91, -19.03, 237.82, 62.74
0.66, 1.67, 1.06, -2.91, 232.14, 87.87
0.81, 1.57, 1.2, 30.2, 222.87, 89.94
0.9, 1.59, 1.33, 81.47, 203.76, 75.24
1.06, 1.8, 1.44, 126.2, 182.17, 70.65
1.07, 1.89, 1.56, 114.94, 146.19, 111.2
